Date,Time,1RSS(dB),RQly(%),RSNR(dB),TPWR(mW),RxBt(V),Capa(mAh),Watt(W),Vc(V),Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-11,04:47:16.550,-14,100,13,10,21.2,92,16.9,3.55,1,0,-923,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:16.650,-14,100,13,10,21.2,92,16.9,3.55,0,-1,-923,0,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:16.750,-15,100,13,10,21.2,92,14.8,3.55,0,-1,-923,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:16.850,-15,100,13,10,21.2,92,14.8,3.55,1,0,-923,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:16.950,-15,100,13,10,21.2,92,14.8,3.55,1,0,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.050,-15,100,13,10,21.2,92,14.8,3.55,1,0,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.150,-15,100,13,10,21.2,92,14.8,3.55,1,0,-924,-1,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.250,-15,100,13,10,21.2,92,12.7,3.55,1,0,-923,-1,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.350,-15,100,13,10,21.2,92,12.7,3.55,1,0,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.450,-15,100,13,10,21.2,92,12.7,3.55,1,-1,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.550,-15,100,13,10,21.2,92,12.7,3.55,1,-1,-923,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.650,-15,100,13,10,21.2,92,12.7,3.55,1,-1,-924,0,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.750,-15,100,13,10,21.2,92,12.7,3.55,1,0,-923,-1,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.850,-15,100,13,10,21.2,92,12.7,3.55,1,0,-924,-1,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:17.950,-15,100,13,10,21.2,92,14.8,3.55,0,-1,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.050,-15,100,13,10,21.2,92,14.8,3.55,1,0,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.150,-15,100,13,10,21.2,92,14.8,3.55,0,0,-924,-1,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.250,-14,100,13,10,21.2,92,12.7,3.55,0,0,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.350,-14,100,13,10,21.2,92,12.7,3.55,1,0,-923,0,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.450,-14,100,13,10,21.2,92,12.7,3.55,0,0,-923,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.550,-14,100,13,10,21.2,92,12.7,3.55,0,0,-923,0,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.650,-14,100,13,10,21.2,92,12.7,3.55,0,0,-923,-1,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.750,-19,100,13,10,21.2,92,12.7,3.55,1,0,-924,0,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.850,-19,100,13,10,21.2,92,12.7,3.55,1,-1,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:18.950,-16,100,13,10,21.2,92,12.7,3.55,1,0,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.050,-16,100,13,10,21.2,92,12.7,3.55,1,-1,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.150,-16,100,13,10,21.2,92,12.7,3.55,1,-1,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.250,-16,100,13,10,21.2,92,12.7,3.55,1,-1,-924,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.350,-16,100,13,10,21.2,92,12.7,3.55,1,-1,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.450,-18,100,13,10,21.2,92,12.7,3.55,1,-1,-924,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,1039,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.550,-18,100,13,10,21.2,92,12.7,3.55,3,-1,-1020,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.650,-18,100,13,10,21.2,92,12.7,3.55,3,-1,-1023,-1,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.750,-18,100,13,10,21.2,92,12.7,3.55,3,-1,-1023,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.850,-18,100,13,10,21.2,92,12.7,3.55,1,-1,-1023,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:19.950,-20,100,13,10,21.2,92,12.7,3.55,1,0,-1022,-1,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.050,-20,100,13,10,21.2,92,12.7,3.55,1,-1,-1022,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.150,-18,100,12,10,21.2,92,12.7,3.55,1,0,-1022,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.250,-18,100,12,10,21.2,92,12.7,3.55,1,-1,-1022,0,979,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.350,-23,100,12,10,21.2,92,12.7,3.55,1,-1,-1022,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.450,-23,100,12,10,21.2,92,12.7,3.55,1,-1,-1022,0,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.550,-23,100,12,10,21.2,92,12.7,3.55,1,-1,-1022,-1,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.650,-24,100,12,10,21.2,92,12.7,3.55,1,-1,-1022,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.750,-24,100,12,10,21.2,92,12.7,3.55,1,-1,-1022,-1,978,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.850,-24,100,12,10,21.2,92,12.7,3.55,1,5,-1022,7,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:20.950,-24,100,12,10,21.2,92,12.7,3.55,1,327,-1022,478,978,1,0,-1,1,-1,0x0000000000002000,1736,1660,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.050,-24,100,12,10,21.2,92,12.7,3.55,1,378,-1022,722,979,1,0,-1,1,-1,0x0000000000002000,1859,1685,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.150,-23,100,12,10,21.2,92,12.7,3.55,1,328,-1022,799,978,1,0,-1,1,-1,0x0000000000002000,1898,1660,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.250,-23,100,12,10,21.1,92,37.9,3.55,1,259,-1022,958,979,1,0,-1,1,-1,0x0000000000002000,1978,1625,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.350,-28,100,12,10,21.1,92,37.9,3.55,1,171,-1022,995,978,1,0,-1,1,-1,0x0000000000002000,1997,1581,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.450,-28,100,12,10,21.1,93,33.7,3.55,1,12,-1022,660,978,1,0,-1,1,-1,0x0000000000002000,1828,1501,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.550,-27,100,12,10,21.1,93,33.7,3.55,1,-3,-1022,6,977,1,0,-1,1,-1,0x0000000000002000,1500,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.650,-27,100,12,10,21.1,93,33.7,3.55,1,-7,-1022,-211,978,1,0,-1,1,-1,0x0000000000002000,1399,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.750,-27,100,12,10,21.0,93,58.8,3.55,1,-6,-1022,-582,977,1,0,-1,1,-1,0x0000000000002000,1212,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.850,-27,100,12,10,21.0,93,58.8,3.55,1,-4,-1022,-874,978,1,0,-1,1,-1,0x0000000000002000,1064,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:21.950,-27,100,12,10,21.1,93,44.3,3.55,1,125,-1022,-718,977,1,0,-1,1,-1,0x0000000000002000,1143,1558,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.050,-20,100,13,10,21.1,93,44.3,3.55,1,592,-1022,-6,978,1,0,-1,1,-1,0x0000000000002000,1500,1793,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.150,-20,100,13,10,21.1,93,42.2,3.55,1,600,-1022,73,977,1,0,-1,1,-1,0x0000000000002000,1531,1797,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.250,-20,100,13,10,21.1,93,42.2,3.55,1,280,-1022,187,979,1,0,-1,1,-1,0x0000000000002000,1589,1636,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.350,-25,100,12,10,21.1,93,42.2,3.55,1,-9,-1023,272,978,1,0,-1,1,-1,0x0000000000002000,1632,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.450,-25,100,12,10,21.0,93,54.6,3.55,1,-246,-1023,6,978,1,0,-1,1,-1,0x0000000000002000,1500,1381,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.550,-24,100,13,10,21.0,93,54.6,3.55,1,-203,-1022,-405,978,1,0,-1,1,-1,0x0000000000002000,1301,1403,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.650,-24,100,13,10,21.0,93,54.6,3.55,1,10,-1022,-924,979,1,0,-1,1,-1,0x0000000000002000,1039,1500,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.750,-27,100,12,10,21.1,93,42.2,3.55,1,614,-1022,-280,978,1,0,-1,1,-1,0x0000000000002000,1364,1804,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.850,-27,100,12,10,21.1,93,42.2,3.55,1,641,-1022,110,978,1,0,-1,1,-1,0x0000000000002000,1550,1818,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:22.950,-27,100,12,10,21.0,94,56.7,3.55,1,90,-1022,222,978,1,0,-1,1,-1,0x0000000000002000,1607,1540,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.050,-25,100,13,10,21.0,94,56.7,3.55,1,-190,-1022,43,979,1,0,-1,1,-1,0x0000000000002000,1516,1410,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.150,-25,100,13,10,21.0,94,56.7,3.55,1,-115,-1022,-235,977,1,0,-1,1,-1,0x0000000000002000,1387,1447,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.250,-25,100,13,10,21.0,94,52.5,3.55,1,105,-1022,-724,978,1,0,-1,1,-1,0x0000000000002000,1140,1547,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.350,-25,100,13,10,21.0,94,52.5,3.55,1,681,-1022,1,977,1,0,-1,1,-1,0x0000000000002000,1500,1838,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.450,-25,100,13,10,21.0,94,65.1,3.55,1,694,-1022,418,979,1,0,-1,1,-1,0x0000000000002000,1706,1845,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.550,-22,100,13,10,21.0,94,65.1,3.55,1,163,-1022,390,978,1,0,-1,1,-1,0x0000000000002000,1691,1577,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.650,-22,100,13,10,21.0,94,54.6,3.55,1,-86,-1022,16,979,1,0,-1,1,-1,0x0000000000002000,1503,1462,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.750,-22,100,13,10,21.0,94,54.6,3.55,1,-71,-1022,-326,977,1,0,-1,1,-1,0x0000000000002000,1341,1470,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.850,-22,100,13,10,21.0,94,54.6,3.55,1,65,-1022,-799,979,1,0,-1,1,-1,0x0000000000002000,1102,1527,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:23.950,-20,100,13,10,21.0,94,63.0,3.55,1,772,-1022,-56,977,1,0,-1,1,-1,0x0000000000002000,1477,1884,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:24.050,-20,100,13,10,21.0,94,63.0,3.55,1,854,-1022,420,978,1,0,-1,1,-1,0x0000000000002000,1707,1926,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:24.150,-20,100,13,10,20.9,95,79.4,3.45,1,131,-1022,329,977,1,0,-1,1,-1,0x0000000000002000,1661,1561,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:24.250,-20,100,13,10,20.9,95,79.4,3.45,1,-210,-1022,41,979,1,0,-1,1,-1,0x0000000000002000,1515,1399,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:24.350,-20,100,13,10,20.9,95,79.4,3.45,1,-145,-1022,-344,977,1,0,-1,1,-1,0x0000000000002000,1332,1432,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:24.450,-21,100,12,10,20.9,95,68.9,3.45,1,40,-1022,-865,978,1,0,-1,1,-1,0x0000000000002000,1069,1515,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:47:24.550,-21,100,12,10,20.9,95,68.9,3.45,1,737,-1022,4,978,1,0,-1,1,-1,0x0000000000002000,1500,1867,989,1500,2012,1500,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
